,tanggal,pengguna,tweet,stemming & clean text,sentiment
114,2022-07-02 23:48:13,embun_wulan,Hahaha udah curiga dari awal liat buzzer serempak posting misi perdamaian itu Bukan ga mendukung tapi cara buzzer meng up sungguh memalukan,hahaha udah curiga dari awal liat buzzer serempak posting misi damai itu bukan ga dukung tapi cara buzzer meng up sungguh malu,Positif
115,2022-07-02 23:48:13,ReshtuA,Setibanya di Tanah Air Presiden Joko Widodo dan Ibu Iriana bertakziah ke rumah duka Bapak Tjahjo Kumolo,tiba di tanah air presiden joko widodo dan ibu iriana takziah ke rumah duka bapak tjahjo kumolo,Netral
116,2022-07-02 23:48:09,VaHendy,Pak presiden Jokowi sholat dengan bersorban baik aja disangka pencitraan coba kalau yg sholatnya diatas truck udah salah masih dibela pula,pak presiden jokowi sholat dengan sorban baik aja sangka citra coba kalau yg sholatnya atas truck udah salah masih bela pula,Netral
117,2022-07-02 23:48:01,HamimHamim20,Ini hasil dari rezim dajjal yg mematikan pribumi Luhut jokowi mampusluh,ini hasil dari rezim dajjal yg mati pribumi luhut jokowi mampusluh,Netral
118,2022-07-02 23:47:58,cobeh2021,Jokowi Nge Tweet Telah Menyampaikan Titipan Pesan Dari Presiden Zelensky Untuk Presiden Putin Ukraina BANTAH Presiden Zelensky Menitipkan Pesan Pada Presiden Jokowi Untuk Disampaikan Pada Presiden Putin Links,jokowi nge tweet telah sampai titip pesan dari presiden zelensky untuk presiden putin ukraina bantah presiden zelensky titip pesan pada presiden jokowi untuk sampai pada presiden putin links,Netral
119,2022-07-02 23:47:51,klappykoe,Gatot wooyy gatot Kedua negara justru membantah peran jokowi dlm usaha perdamaian mrk kok Jgn mau dibohongin buzzerp Eh kan elu sendiri buzzerp nya Oops,gatot wooyy gatot dua negara justru ban peran jokowi dlm usaha damai mrk kok jgn mau dibohongin buzzerp eh kan elu sendiri buzzerp nya oops,Netral
120,2022-07-02 23:47:48,budiawandki,Kalau masih tolol Ini saya tambah Linknya,kalau masih tolol ini saya tambah linknya,Netral
121,2022-07-02 23:47:46,barkhah_bpp,rose Yg penting ada hasilnya nder Kali ini gw setuju Pak Jokowi amankan pasokan bahan baku indomih Karna cuman itu yg bsa jdi andalan kita kalo lgi krisis,rose yg penting ada hasil nder kali ini gw tuju pak jokowi aman pasok bahan baku indomih karna cuman itu yg bsa jdi andal kita kalo lgi krisis,Positif
122,2022-07-02 23:47:45,angkringanVIP,Polri Bisa juga yang mencuit yang menyita iya gak sih,polri bisa juga yang cuit yang sita iya gak sih,Netral
123,2022-07-02 23:47:43,Jaembicity,risakotta Insha Allah lepas jadi presiden beliau jadi general sectrary UN neck,risakotta insha allah lepas jadi presiden beliau jadi general sectrary un neck,Positif
124,2022-07-02 23:47:20,shuriken5758,Yang penting punya niat dan berani berbuat masalah berhasil atau tidak yg penting sdh berusaha mendamaikan Bravo pak presiden,yang penting punya niat dan berani buat masalah hasil atau tidak yg penting sdh usaha damai bravo pak presiden,Netral
125,2022-07-02 23:47:20,NDNSTR,t adhi Baca yg atas nya mba pesan dibawa tp tdk tertulis,t adhi baca yg atas nya mba pesan bawa tp tdk tulis,Netral
126,2022-07-02 23:47:15,Mackemot1,rony dirs Kasian banget yg bencu ama jokowi ya gus kita cuma sedikit kasih fakta kita langsung digrebek sama bolo2 mereka yg halu hoaxnya tingkat dewa kita tetep EGP kita beri bukti bukan janji,rony dirs kasi banget yg bencu ama jokowi ya gus kita cuma sedikit kasih fakta kita langsung digrebek sama bolo2 mereka yg halu hoaxnya tingkat dewa kita tetep egp kita beri bukti bukan janji,Netral
127,2022-07-02 23:47:10,Awaluddin_ATP,Pintaran saya bhs Rusia daripada jokowi,pintar saya bhs rusia daripada jokowi,Netral
128,2022-07-02 23:47:03,YgRumitItuKamu,Kursi gaming Sapporo Comfy bingit mabar bikin konten makin asik Hitam putih merah Sisa7 DiAtasNormal tidur hug for Aska guru marselino bobo bangun subuh 15 ribu fajri ronaldo pernah guru cryptocurrencies Jokowi Juventus More info klik linknya,kursi gaming sapporo comfy bingit mabar bikin konten makin asik hitam putih merah sisa7 diatasnormal tidur hug for aska guru marselino bobo bangun subuh 15 ribu fajri ronaldo pernah guru cryptocurrencies jokowi juventus more info klik linknya,Positif
129,2022-07-02 23:47:02,deraawal,Beruntung lah bapak sdh pulang kl belum waduuh,untung lah bapak sdh pulang kl belum waduuh,Netral
130,2022-07-02 23:46:46,feidy_rm,Akhirnya tidurku nyenyak,akhir tidur nyenyak,Netral
131,2022-07-02 23:46:46,perangutan_,Pesennya apa Pak,sen apa pak,Netral
132,2022-07-02 23:46:45,WathonAminul,Setuju om apalagi sebelum2nya Indonesia selalu berharap ada kuota tambahan dan sekarang diberi saudi,tuju om apalagi sebelum2nya indonesia selalu harap ada kuota tambah dan sekarang beri saudi,Netral
133,2022-07-02 23:46:44,Stephanusharya5,Partai PKS itu pro sama simpatisan eks HTI dan FPI yang anti pluralisme dan pancasila buktinya politikus seniornya Mardani Ali Sera banyak mengkritisi moral kebangsaan kita yang sedang turun dan selalu menghina presiden,partai pks itu pro sama simpatisan eks hti dan fpi yang anti pluralisme dan pancasila bukti politikus senior mardani ali sera banyak kritisi moral bangsa kita yang sedang turun dan selalu hina presiden,Netral
134,2022-07-02 23:46:43,makdin_,Tapi nyatanya yg pakai slogan itu ya memang kaum itu sih Karena kaum pembela pancasila sejati gak perlu slogan belaka,tapi nyata yg pakai slogan itu ya memang kaum itu sih karena kaum bela pancasila sejati gak perlu slogan belaka,Netral
135,2022-07-02 23:46:25,Yfais,Tetap ada harapan atas kunjungan Pak Presiden ke Pak E utk perdamaian dan kesejahteraan bersama seluruh negara Bismillah,tetap ada harap atas kunjung pak presiden ke pak e utk damai dan sejahtera sama seluruh negara bismillah,Netral
136,2022-07-02 23:46:18,EsteriaVhaa,mengsedih sekaliii faham kan sekarang kenapa dulu ga milih beliau Faham dong masa engga,mengsedih sekaliii faham kan sekarang kenapa dulu ga milih beliau faham dong masa engga,Netral
137,2022-07-02 23:46:17,NDNSTR,Pdahal jelas ada konfirmasi pesan dibawa tdk tertulis,pdahal jelas ada konfirmasi pesan bawa tdk tulis,Netral
138,2022-07-02 23:46:09,VeelaaRhie,Kurang di cipok si mak,kurang di cipok si mak,Netral
139,2022-07-02 23:46:01,Adhi_Beka2,Yg jelas sdh membuat kadrun kejang permanen,yg jelas sdh buat kadrun kejang permanen,Netral
140,2022-07-02 23:46:00,debapirez,alhamdulillah sejak eranya pak pelayanan BPN semakin mudah dan lebih enak urus sendiri,alhamdulillah sejak era pak layan bpn makin mudah dan lebih enak urus sendiri,Netral
141,2022-07-02 23:45:57,Swarga15,Ada usaha baik utk bisa berdiri di antara dua berseteru di saat yg lain berdiri ambil bagian dari perseteruan Gagal atau tidak tergantung dari mana persepsi kita lihat Usaha tdk semudah membalik telapak tangan paling tidak sbg Presidensi G 20 sdh memainkan peran apik,ada usaha baik utk bisa diri di antara dua seteru di saat yg lain diri ambil bagi dari seteru gagal atau tidak gantung dari mana persepsi kita lihat usaha tdk mudah balik telapak tangan paling tidak sbg presidensi g 20 sdh main peran apik,Positif
142,2022-07-02 23:45:38,PantauPapua,Konflik berkepanjangan di Papua saja belum beres beres selama 60 tahun yang dilakukan militer Indonesia ini malah soh jadi pahlawan kesiangan di negara orang,konflik panjang di papua saja belum beres beres lama 60 tahun yang laku militer indonesia ini malah soh jadi pahlawan siang di negara orang,Netral
143,2022-07-02 23:45:35,GoldenV03036511,Hasilnya apa coba,hasil apa coba,Netral
144,2022-07-02 23:45:34,EdBenHan,Lha terus pesen yg disampein Jokowi ke Putin pesen dari sapa dong Pesen dari Nyi Roro Kidul,lha terus sen yg disampein jokowi ke putin sen dari sapa dong sen dari nyi roro kidul,Netral
145,2022-07-02 23:45:26,Rajiabunisa,Pesan kebohongan,pesan bohong,Netral
146,2022-07-02 23:45:24,Rizal_Opposite,Kebohongan yg mendunia ya dumdum ekokuntadhi,bohong yg dunia ya dumdum ekokuntadhi,Netral
147,2022-07-02 23:45:11,prihardhana,didu Hebat Pak bukan di Indonesia aja terkenal Internasional juga bisa,didu hebat pak bukan di indonesia aja kenal internasional juga bisa,Netral
148,2022-07-02 23:45:01,Thomass90392754,aditya Dampaknya jelas new word order runtuhnya hegemoni barat alias USA tak lagi jadi negara adidaya dan Adi kuasa Tatanan dunia dirombak secara alami negara pemegang veto PBB pun berubah uang perdagangan mata dunia menjadi uang perdagangan kawasan,aditya dampak jelas new word order runtuh hegemoni barat alias usa tak lagi jadi negara adidaya dan adi kuasa tatanan dunia rombak cara alami negara pegang veto pbb pun ubah uang dagang mata dunia jadi uang dagang kawasan,Positif
149,2022-07-02 23:44:57,BogiSulton,Saffira Polri Dini maharani kamu dpt S H beli dimana Berjilbab pula objek dan subjek harus jelas ses Ingat fitnah itu lbh kejam dari pembunuhan,saffira polri dini maharani kamu dpt s h beli mana jilbab pula objek dan subjek harus jelas ses ingat fitnah itu lbh kejam dari bunuh,Netral
150,2022-07-02 23:44:32,kluxkluk,karena habit nya sudah mendarah daging demi terlihat hebat apapun dilakukan,karena habit nya sudah darah daging demi lihat hebat apa laku,Netral
151,2022-07-02 23:44:26,barkhah_bpp,rose Donetsk kan memang pro Rusia Hubungannya apa sama kunjungan Pres Jokowi,rose donetsk kan memang pro rusia hubung apa sama kunjung pres jokowi,Positif
152,2022-07-02 23:44:24,AndrianaSiren,Skalian di bombardir aja om putin biar otak cebong pd retak,skalian di bombardir aja om putin biar otak cebong pd retak,Netral
153,2022-07-02 23:44:21,Niaku74248513,Cs sudah tau belum ya,cs sudah tau belum ya,Netral
154,2022-07-02 23:44:15,ahmadsaifulch,isme Yaa mmg benar salah satu misi Pak Jokowi adalah perdamaian tp seandainya pun Ukraina n Rusia denger Pak Jokowi masa ga butuh proses untuk damai masa iya instan langsung damai Masa iya yg ambil kesimpulan gagal dibilang objektif dan proporsional dan melihat akar masalah,isme yaa mmg benar salah satu misi pak jokowi adalah damai tp anda pun ukraina n rusia denger pak jokowi masa ga butuh proses untuk damai masa iya instan langsung damai masa iya yg ambil simpul gagal bilang objektif dan proporsional dan lihat akar masalah,Netral
155,2022-07-02 23:44:12,mediamonitor21,Biasa Dandan Sederhana Meski Jadi Mantu Presiden Jokowi Selvi Ananda Kepergok Tenteng Tas Mewah Mirip Punya BCL Harganya Setara 1 Unit Mobil,biasa dandan sederhana meski jadi mantu presiden jokowi selvi ananda pergok tenteng tas mewah mirip punya bcl harga tara 1 unit mobil,Netral
156,2022-07-02 23:44:02,Dinsamaza,Apa yg dipelintir memang mulutmu yg nyinyir,apa yg pelintir memang mulut yg nyinyir,Netral
157,2022-07-02 23:44:02,OposisiCerdas,Pengamat Kunjungan Jokowi ke Rusia dan Ukraina Hasilnya Nihil,amat kunjung jokowi ke rusia dan ukraina hasil nihil,Netral
158,2022-07-02 23:43:57,nafizabillqis,Ini mentri kenapa ya dri dulu aman,ini tri kenapa ya dri dulu aman,Netral
159,2022-07-02 23:43:54,ANDINI_MAHARAN1,Saffira Polri dan jangan sering pura pura bahagia krn pasti kalian sendiri juga ngerti jika kalian mengaku rakyat indonesia krn sesungguhnya negri ini tdk sedang baik2x saja,saffira polri dan jangan sering pura pura bahagia krn pasti kalian sendiri juga ngerti jika kalian aku rakyat indonesia krn sungguh negri ini tdk sedang baik2x saja,Netral
160,2022-07-02 23:43:54,AzzaamIII,Esemka bukiti kalo cebong otaknya isi kotoran manusia,esemka bukit kalo cebong otak isi kotor manusia,Netral
161,2022-07-02 23:43:48,netralitasrakyt,Nah loh di samperin saja gk di anggep serius sama tuan rumah malah kayagini,nah loh di samperin saja gk di anggep serius sama tuan rumah malah kayagini,Netral
162,2022-07-02 23:43:43,wachyumkiji,Mendamaikan CEBONG KADRUN KAMPRET sampai saat ini saja belum tercapai bagaimana dgn Ukraina rusia,damai cebong kadrun kampret sampai saat ini saja belum capai bagaimana dgn ukraina rusia,Netral
163,2022-07-02 23:43:39,Arie_ariyan,Waduh bukan hanya artis yang go internasional tapi sekarang ada ngibul juga tho Wes angele angel,waduh bukan hanya artis yang go internasional tapi sekarang ada ngibul juga tho wes angele angel,Netral
164,2022-07-02 23:43:33,KompasTV,Kronologi Dino Patti Djalal Di Bully Netizen hingga Klarifikasi soal Lawatan Jokowi ke Ukraina amp Rusia,kronologi dino patti djalal di bully netizen hingga klarifikasi soal lawat jokowi ke ukraina amp rusia,Netral
165,2022-07-02 23:43:29,Sayyid_syariff,dari mulai junjungan sampai ke jinjingan buzzeRp sudah nda ada malunya lagi urat malu putus,dari mulai junjung sampai ke jinjing buzzerp sudah nda ada malu lagi urat malu putus,Netral
166,2022-07-02 23:43:29,kapuyuak_24285,Kami sadar bahwa pengganti pak Jokowi tidak sekedar yang mampu menjanjikan pertumbuhan ekonomi saja tapi yang mampu menjaga NKRI dan Pancasila sebagai ideologi negara,kami sadar bahwa ganti pak jokowi tidak dar yang mampu janji tumbuh ekonomi saja tapi yang mampu jaga nkri dan pancasila bagai ideologi negara,Netral
167,2022-07-02 23:43:20,Rzlsbbk,SENI PERANG TERTINGGI Pinter sekali memecah peta koalisi mainstream Ini hanya awal saya pastikan Saya hanya menjaga landingnya Presiden tanpa guncangan Kode Amandemen,seni perang tinggi pinter sekali pecah peta koalisi mainstream ini hanya awal saya pasti saya hanya jaga landingnya presiden tanpa guncang kode amandemen,Netral
168,2022-07-02 23:43:17,ICM212,Kang ngibul level internasional Hapus twit ini di nih akun min Malu maluin aja hahaha,kang ngibul level internasional hapus twit ini di nih akun min malu maluin aja hahaha,Positif
169,2022-07-02 23:43:17,DarsaWijaya5,Maaf pa presiden bila mau pulih ekonomi salah satunya rakyat jangan dibikin ribet mau beli bensin saja harus pake aplikasi udah hilangkan aja tuh aplikasi bikin ribet dan untung bagi sekelompok orang lebih baik sikat habis aja tuh mapia pertamina yang bikin rugi terus,maaf pa presiden bila mau pulih ekonomi salah satu rakyat jangan bikin ribet mau beli bensin saja harus pake aplikasi udah hilang aja tuh aplikasi bikin ribet dan untung bagi kelompok orang lebih baik sikat habis aja tuh mapia pertamina yang bikin rugi terus,Netral
170,2022-07-02 23:43:09,Suhartobhai,ekokuntadhi Ngak ada hubungannya dgn Jokowi ini Kalau mau muji pujilah dgn ilmu bukan dgn memutar balikan fakta,ekokuntadhi ngak ada hubung dgn jokowi ini kalau mau muji puji dgn ilmu bukan dgn putar balik fakta,Netral
171,2022-07-02 23:42:51,Bdrt007,Putin mengizinkan ukraina eksport gandumnya dan eksport bahan pupuk itu sudah menyelamatkan dari tragedi kemanusiaan yang lebih besar dari sekedar perang,putin izin ukraina eksport gandum dan eksport bahan pupuk itu sudah selamat dari tragedi manusia yang lebih besar dari dar perang,Netral
172,2022-07-02 23:42:49,Sikkam9,koeneng dirs dumdum Penyakit keturunan,koeneng dirs dumdum sakit turun,Netral
173,2022-07-02 23:42:35,mehmed_II_,Waduh kok gak ada malunya,waduh kok gak ada malu,Netral
174,2022-07-02 23:42:15,Cah_Ndeso_anyar,Astaghfirullahaladzhim Punya Presiden koq hobbynya Ngibul terus Memalukan sekali anda,astaghfirullahaladzhim punya presiden koq hobbynya ngibul terus malu sekali anda,Netral
175,2022-07-02 23:42:03,Mi73Hel,Video ini sdh beredar sebelum pak ke Jd tau kan kaki tangan Amerika di negeri ini Konon Amerika itu negara ke 2 pak,video ini sdh edar belum pak ke jd tau kan kaki tangan amerika di negeri ini konon amerika itu negara ke 2 pak,Netral
176,2022-07-02 23:41:58,racunoutfitbig,Morningggg Tag Jokowi Guru Ronaldo Pagii Momota,morningggg tag jokowi guru ronaldo pagi momota,Netral
177,2022-07-02 23:41:51,ANDINI_MAHARAN1,Saffira Polri nanti kalo rakyat ada yg nulis menipu kalian katakan KEBENCIAN krn pembelan anda sudah mendarah daging shg di butakan mata hatinya,saffira polri nanti kalo rakyat ada yg nulis tipu kalian kata benci krn bel anda sudah darah daging shg di buta mata hati,Netral
178,2022-07-02 23:41:49,aliandottcom,slw Lbs Serhii Nikiforov lebih lanjut mengatakan topik pembicaraan utama saat Jokowi ke Ukraina adalah blokade pelabuhan Ukraina yang membuat ekspor biji bijian terganggu Parah si Jok,slw lbs serhii nikiforov lebih lanjut kata topik bicara utama saat jokowi ke ukraina adalah blokade labuh ukraina yang buat ekspor biji biji ganggu parah si jok,Netral
179,2022-07-02 23:41:43,haryo_saput,75 Super presiden terbaik kita,75 super presiden baik kita,Positif
180,2022-07-02 23:41:38,satriyotutuko,Kualitas presiden macam diragukan Ingat kan video Jokowi tunduk takut menghadap Megawati,kualitas presiden macam ragu ingat kan video jokowi tunduk takut hadap megawati,Netral
181,2022-07-02 23:41:13,Cuyac,Polri Gimana nih pak,polri gimana nih pak,Netral
182,2022-07-02 23:41:12,sofyanmidris1,Para kadrun jahanam iri dgn langkah2 pa jokowi,para kadrun jahanam iri dgn langkah2 pa jokowi,Netral
183,2022-07-02 23:41:06,kholiq486,eni Itu artinya jokowi gak punya harga diri,eni itu arti jokowi gak punya harga diri,Netral
184,2022-07-02 23:40:59,KelanaEndra,Boongnya jangan dibawa keluar negeri ya pak Maluin negara aja Ukraina udah bantah tuh bapak sampaikan pesan Zelensky ke Putin,boongnya jangan bawa keluar negeri ya pak maluin negara aja ukraina udah bantah tuh bapak sampai pesan zelensky ke putin,Netral
185,2022-07-02 23:40:52,R_Besar45,MNW MNW eni Pendukung jokowi kok rata2 kayak gini sih,mnw mnw eni dukung jokowi kok rata2 kayak gin sih,Netral
186,2022-07-02 23:40:51,AllForO92306218,Begitulah eksportir prank sedang bekerja,begitu eksportir prank sedang kerja,Netral
187,2022-07-02 23:40:25,ANDINI_MAHARAN1,Saffira Polri mau pakai bahasa apapun palsu itu ya tetap palsu sekelas presiden knp bagi2x sertipikat bisa palsu nanti mau cuci tangan trus mau nyalahin bawahan nya hadehh ini bukti salah urus negri ini ditangan org2x yg tdk profesional dan tdk amanah udah gitu aja,saffira polri mau pakai bahasa apa palsu itu ya tetap palsu kelas presiden knp bagi2x sertipikat bisa palsu nanti mau cuci tangan trus mau nyalahin bawah nya hadehh ini bukti salah urus negri ini tang org2x yg tdk profesional dan tdk amanah udah gitu aja,Netral
188,2022-07-02 23:39:59,kluxkluk,d bilangin junjungan lo jgn kebanyakan pencitraan bohong mulu kerjaan nya,d bilangin junjung lo jgn banyak citra bohong mulu kerja nya,Netral
189,2022-07-02 23:39:59,Romzy71455019,Cukup rakyat wakanda aja ya Klo begini kan jd ketahuan tukang bohongnya,cukup rakyat wakanda aja ya klo begini kan jd tahu tukang bohong,Netral
190,2022-07-02 23:39:44,Fajar66191,gagal dan belum berhasil dua hal yang berbeda meski artinya sama kita as college student udah pengalaman sama 2 frasa itu at least pas pengumuman sbm lah ya klo munculmya blm berhasil ya pasti artinya gagal bedanya pak jokowi gadikasih semangat aja,gagal dan belum hasil dua hal yang beda meski arti sama kita as college student udah alam sama 2 frasa itu at least pas umum sbm lah ya klo munculmya blm hasil ya pasti arti gagal beda pak jokowi gadikasih semangat aja,Negative
